"SCR.title"	"journal"	"PMID"	"Public_ss"	"ds_count"	"year"	"is_research_article"	"relative_citation_ratio"	"nih_percentile"	"citation_count"	"citations_per_year"	"expected_citations_per_year"	"field_citation_rate"	"SJR"	"SJR_Best_Quartile"	"H_index"	"Publisher"
"Aging Cell"	"Aging Cell"	21418511	"N"	0	2011	"Yes"	5.46	94.2	198	18	3.2990760170535	7.77943463410619	2.751	"Q1"	151	"Wiley-Blackwell Publishing Ltd"
"Aging Cell"	"Aging Cell"	24863034	"N"	0	2014	"Yes"	0.9	46.2	24	3	3.3453844911424	7.50816315154158	2.751	"Q1"	151	"Wiley-Blackwell Publishing Ltd"
"Aging Cell"	"Aging Cell"	27325353	"N"	0	2016	"Yes"	1.39	62.5	29	4.83333333333333	3.47589618488592	7.55164290089327	2.751	"Q1"	151	"Wiley-Blackwell Publishing Ltd"
"Aging Cell"	"Aging Cell"	33657282	"N"	0	2021	"Yes"	2.73	NA	9	9	3.2959355944814	9.44949180504132	2.751	"Q1"	151	"Wiley-Blackwell Publishing Ltd"
"Aging Cell"	"Aging Cell"	34038024	"N"	0	2021	"Yes"	1.8	NA	6	6	3.34104307828606	9.67481121882213	2.751	"Q1"	151	"Wiley-Blackwell Publishing Ltd"
"Aging Cell"	"Aging Cell"	34431594	"Y"	1	2021	"Yes"	NA	NA	3	3	NA	7.99742851935837	2.751	"Q1"	151	"Wiley-Blackwell Publishing Ltd"
"Alcoholism: Clinical and Experimental Research"	"Alcohol Clin Exp Res"	20201924	"N"	0	2010	"Yes"	6.88	96.1	235	19.5833333333333	2.84608852630924	6.32627125516145	1.05	"Q1"	159	"Wiley-Blackwell"
"Alcoholism: Clinical and Experimental Research"	"Alcohol Clin Exp Res"	21314694	"N"	0	2011	"Yes"	3.13	86.2	100	9.09090909090909	2.90384906269974	6.56387344702221	1.05	"Q1"	159	"Wiley-Blackwell"
"Alcoholism: Clinical and Experimental Research"	"Alcohol Clin Exp Res"	23216389	"N"	0	2013	"Yes"	1.31	60.4	33	3.66666666666667	2.80039293047456	6.12507810867096	1.05	"Q1"	159	"Wiley-Blackwell"
"Alcoholism: Clinical and Experimental Research"	"Alcohol Clin Exp Res"	24015780	"N"	0	2014	"Yes"	0.75	39.7	19	2.375	3.17204952848009	7.00141457295658	1.05	"Q1"	159	"Wiley-Blackwell"
"Alcoholism: Clinical and Experimental Research"	"Alcohol Clin Exp Res"	26146898	"N"	0	2015	"Yes"	0.48	25.8	12	1.71428571428571	3.59001457875067	7.99522892313658	1.05	"Q1"	159	"Wiley-Blackwell"
"Alcoholism: Clinical and Experimental Research"	"Alcohol Clin Exp Res"	29460428	"N"	0	2018	"Yes"	1.27	59.2	17	4.25	3.34494652847728	6.58815404619898	1.05	"Q1"	159	"Wiley-Blackwell"
"Alcoholism: Clinical and Experimental Research"	"Alcohol Clin Exp Res"	30252935	"N"	0	2018	"Yes"	0.62	33.3	8	2	3.23630602016372	6.34951055222785	1.05	"Q1"	159	"Wiley-Blackwell"
"Alcoholism: Clinical and Experimental Research"	"Alcohol Clin Exp Res"	30276832	"N"	0	2018	"Yes"	0.68	36.5	9	2.25	3.30178347789688	6.49334059805835	1.05	"Q1"	159	"Wiley-Blackwell"
"Alcoholism: Clinical and Experimental Research"	"Alcohol Clin Exp Res"	30589442	"N"	0	2019	"Yes"	1.01	50.6	11	3.66666666666667	3.63199983095074	7.25529307889868	1.05	"Q1"	159	"Wiley-Blackwell"
"Alcoholism: Clinical and Experimental Research"	"Alcohol Clin Exp Res"	31009096	"N"	0	2019	"Yes"	0	0	0	0	1.55683852281478	2.91916859122402	1.05	"Q1"	159	"Wiley-Blackwell"
"Alimentary Pharmacology and Therapeutics"	"Aliment Pharmacol Ther"	32573827	"N"	0	2020	"Yes"	1.58	67.1	9	4.5	2.84178619007118	6.29842019453854	2.85	"Q1"	186	"Wiley-Blackwell Publishing Ltd"
"Alimentary Pharmacology and Therapeutics"	"Aliment Pharmacol Ther"	35023183	"N"	0	2022	"Yes"	NA	NA	2	2	1.0000842736316	10.5310891719883	2.85	"Q1"	186	"Wiley-Blackwell Publishing Ltd"
"Allergology International"	"Allergol Int"	31272903	"N"	0	2020	"Yes"	1.74	70.3	14	7	4.03045370854718	8.93293489839589	1.322	"Q1"	63	"Japanese Society of Allergology"
"Allergy, Asthma and Immunology Research"	"Allergy Asthma Immunol Res"	30088374	"N"	0	2018	"Yes"	0.61	32.7	6	1.5	2.47622372095329	4.67988751377837	1.014	"Q1"	50	"Korean Academy of Asthma, Allergy and Clinical Immunology"
"Allergy, Asthma and Immunology Research"	"Allergy Asthma Immunol Res"	34212547	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.014	"Q1"	50	"Korean Academy of Asthma, Allergy and Clinical Immunology"
"Allergy: European Journal of Allergy and Clinical Immunology"	"Allergy"	27439200	"N"	0	2016	"Yes"	1.5	65.3	34	5.66666666666667	3.76896274265043	8.3564554671149	3.122	"Q1"	183	"Wiley-Blackwell Publishing Ltd"
"Allergy: European Journal of Allergy and Clinical Immunology"	"Allergy"	34022066	"N"	0	2022	"Yes"	NA	NA	1	1	1.0000284265682	5.67583173543275	3.122	"Q1"	183	"Wiley-Blackwell Publishing Ltd"
"Alzheimer's Research and Therapy"	"Alzheimers Res Ther"	29458411	"N"	0	2018	"Yes"	0.89	46.1	14	3.5	3.9174372646706	7.84570697624378	2.315	"Q1"	77	"BioMed Central Ltd."
"Alzheimer's Research and Therapy"	"Alzheimers Res Ther"	30153862	"N"	0	2018	"Yes"	0.5	26.9	7	1.75	3.52451653440604	6.98260372516745	2.315	"Q1"	77	"BioMed Central Ltd."
"Alzheimer's Research and Therapy"	"Alzheimers Res Ther"	30636644	"N"	0	2019	"Yes"	2.27	78.5	27	9	3.95965468225065	7.93993972234594	2.315	"Q1"	77	"BioMed Central Ltd."
"Alzheimer's Research and Therapy"	"Alzheimers Res Ther"	33541420	"N"	0	2021	"Yes"	NA	NA	2	2	NA	14.7088100037983	2.315	"Q1"	77	"BioMed Central Ltd."
"Alzheimer's Research and Therapy"	"Alzheimers Res Ther"	34154648	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	2.315	"Q1"	77	"BioMed Central Ltd."
"Alzheimer's and Dementia"	"Alzheimers Dement"	23535033	"N"	0	2014	"Yes"	3.73	89.3	95	11.875	3.18482453332251	7.0387625808015	5.059	"Q1"	135	"John Wiley &amp; Sons Inc."
"Alzheimer's and Dementia"	"Alzheimers Dement"	26993346	"Y"	1	2016	"Yes"	2.72	83.1	55	9.16666666666667	3.36451856418206	7.24578026879332	5.059	"Q1"	135	"John Wiley &amp; Sons Inc."
"Alzheimer's and Dementia"	"Alzheimers Dement"	27770636	"N"	0	2017	"Yes"	2.23	78	43	8.6	3.86017340082451	7.88455864262484	5.059	"Q1"	135	"John Wiley &amp; Sons Inc."
"Alzheimer's and Dementia"	"Alzheimers Dement"	28183528	"N"	0	2017	"Yes"	4.6	92.4	89	17.8	3.86756634190455	7.90206490683124	5.059	"Q1"	135	"John Wiley &amp; Sons Inc."
"Alzheimer's and Dementia"	"Alzheimers Dement"	29274321	"N"	0	2018	"Yes"	1.83	72.1	31	7.75	4.22822269641218	8.52838899290071	5.059	"Q1"	135	"John Wiley &amp; Sons Inc."
"Alzheimer's and Dementia"	"Alzheimers Dement"	29360470	"N"	0	2018	"Yes"	0.54	29.3	8	2	3.69208235557953	7.35068459717115	5.059	"Q1"	135	"John Wiley &amp; Sons Inc."
"Alzheimer's and Dementia"	"Alzheimers Dement"	31473137	"Y"	2	2019	"Yes"	3.36	87.6	41	13.6666666666667	4.06179993670712	8.15337592001017	5.059	"Q1"	135	"John Wiley &amp; Sons Inc."
"Alzheimer's and Dementia"	"Alzheimers Dement"	32573913	"N"	0	2020	"Yes"	0.83	43.3	6	3	3.61841092782087	8.01969991252407	5.059	"Q1"	135	"John Wiley &amp; Sons Inc."
"Alzheimer's and Dementia"	"Alzheimers Dement"	32588970	"N"	0	2020	"Yes"	0.49	26.5	3	1.5	3.05965800077419	6.78130248073833	5.059	"Q1"	135	"John Wiley &amp; Sons Inc."
"Alzheimer's and Dementia"	"Alzheimers Dement"	34002480	"N"	0	2021	"Yes"	1.43	NA	5	5	3.49816619782347	10.4596674377789	5.059	"Q1"	135	"John Wiley &amp; Sons Inc."
"Alzheimer's and Dementia: Diagnosis, Assessment and Disease Monitoring"	"Alzheimers Dement (Amst)"	28560309	"N"	0	2017	"Yes"	0.88	45.6	16	3.2	3.62378106825086	7.32478864235053	1.863	"Q1"	45	"John Wiley &amp; Sons Inc."
"American Heart Journal"	"Am Heart J"	24952865	"N"	0	2014	"Yes"	0.39	20.6	10	1.25	3.23752424772287	7.19283135581399	2.564	"Q1"	193	"Mosby Inc."
"American Heart Journal"	"Am Heart J"	26385043	"N"	0	2015	"Yes"	0.78	41.1	19	2.71428571428571	3.4821713807849	7.69411124046107	2.564	"Q1"	193	"Mosby Inc."
"American Heart Journal"	"Am Heart J"	27179730	"N"	0	2016	"Yes"	0.7	37.2	14	2.33333333333333	3.34967320698676	7.20501229406442	2.564	"Q1"	193	"Mosby Inc."
"American Journal of Cardiology"	"Am J Cardiol"	25015694	"N"	0	2014	"Yes"	0.28	14.7	8	1	3.53140021088588	8.05198420256705	1.115	"Q1"	224	"Elsevier Inc."
"American Journal of Clinical Nutrition"	"Am J Clin Nutr"	21270382	"N"	0	2011	"Yes"	2.32	79.1	81	7.36363636363636	3.17167907490828	7.38761222290924	1.833	"Q1"	351	"American Society for Nutrition"
"American Journal of Clinical Nutrition"	"Am J Clin Nutr"	23364009	"N"	0	2013	"Yes"	1.1	53.7	32	3.55555555555556	3.24540114869734	7.49979055466368	1.833	"Q1"	351	"American Society for Nutrition"
"American Journal of Clinical Nutrition"	"Am J Clin Nutr"	23636237	"N"	0	2013	"Yes"	5.27	93.9	150	16.6666666666667	3.16146805450241	7.24050574935994	1.833	"Q1"	351	"American Society for Nutrition"
"American Journal of Clinical Nutrition"	"Am J Clin Nutr"	23824729	"N"	0	2013	"Yes"	3.99	90.4	115	12.7777777777778	3.20412747189157	7.37228855610873	1.833	"Q1"	351	"American Society for Nutrition"
"American Journal of Clinical Nutrition"	"Am J Clin Nutr"	24740207	"N"	0	2014	"Yes"	1.43	63.5	31	3.875	2.71692790253337	5.67085648190877	1.833	"Q1"	351	"American Society for Nutrition"
"American Journal of Clinical Nutrition"	"Am J Clin Nutr"	25411281	"N"	0	2014	"Yes"	0.98	49.7	21	2.625	2.66748234252178	5.5263012988784	1.833	"Q1"	351	"American Society for Nutrition"
"American Journal of Clinical Nutrition"	"Am J Clin Nutr"	25646338	"N"	0	2015	"Yes"	1.28	59.4	32	4.57142857142857	3.58222287767443	7.97347308673305	1.833	"Q1"	351	"American Society for Nutrition"
"American Journal of Clinical Nutrition"	"Am J Clin Nutr"	30339177	"N"	0	2018	"Yes"	0.79	41.7	8	2	2.5222755594629	4.78104657328872	1.833	"Q1"	351	"American Society for Nutrition"
"American Journal of Clinical Nutrition"	"Am J Clin Nutr"	31005965	"N"	0	2019	"Yes"	2.59	82	18	6	2.31259865115498	4.49835666998005	1.833	"Q1"	351	"American Society for Nutrition"
"American Journal of Clinical Nutrition"	"Am J Clin Nutr"	31005972	"N"	0	2019	"Yes"	3.06	85.7	28	9.33333333333333	3.05492410827876	6.04947251810177	1.833	"Q1"	351	"American Society for Nutrition"
"American Journal of Clinical Nutrition"	"Am J Clin Nutr"	31190057	"N"	0	2019	"Yes"	2.13	76.7	20	6.66666666666667	3.12667175654372	6.19939181996763	1.833	"Q1"	351	"American Society for Nutrition"
"American Journal of Epidemiology"	"Am J Epidemiol"	30698716	"N"	0	2019	"Yes"	3.44	88	40	13.3333333333333	3.87842399409996	7.77020526620516	1.831	"Q1"	267	"Oxford University Press"
"American Journal of Epidemiology"	"Am J Epidemiol"	32700739	"N"	0	2021	"Yes"	NA	NA	2	2	NA	7.11973905472746	1.831	"Q1"	267	"Oxford University Press"
"American Journal of Epidemiology"	"Am J Epidemiol"	33106845	"Y"	10	2021	"Yes"	1.6	NA	6	6	3.75818284370933	11.7584940023014	1.831	"Q1"	267	"Oxford University Press"
"American Journal of Gastroenterology"	"Am J Gastroenterol"	24797007	"N"	0	2014	"Yes"	0.78	41.3	18	2.25	2.87706034470355	6.13900720123696	2.683	"Q1"	264	"Springer Nature"
"American Journal of Hematology"	"Am J Hematol"	20029952	"N"	0	2010	"Yes"	2.07	75.9	77	6.41666666666667	3.09237641102571	7.11164455705849	2.6	"Q1"	113	"Wiley-Liss Inc."
"American Journal of Hematology"	"Am J Hematol"	22388998	"N"	0	2012	"Yes"	1.37	61.9	40	4	2.92548965853677	6.67165761464487	2.6	"Q1"	113	"Wiley-Liss Inc."
"American Journal of Hematology"	"Am J Hematol"	25042611	"N"	0	2014	"Yes"	0.76	40.4	18	2.25	2.95099805277791	6.3551657182207	2.6	"Q1"	113	"Wiley-Liss Inc."
"American Journal of Human Genetics"	"Am J Hum Genet"	16252231	"N"	0	2005	"Yes"	7.79	96.9	366	21.5294117647059	2.76490075789362	7.04576651985265	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	17357082	"N"	0	2007	"Yes"	1.31	60.2	56	3.73333333333333	2.86017548110041	7.01397132124833	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	17668382	"N"	0	2007	"Yes"	2.68	82.7	127	8.46666666666667	3.16374894030189	8.10878227449723	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	17999355	"N"	0	2007	"Yes"	4.25	91.3	186	12.4	2.91701843348648	7.21897042443401	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	18179892	"N"	0	2008	"Yes"	8.08	97.1	332	23.7142857142857	2.93481063637267	6.8915766488796	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	18252221	"N"	0	2008	"Yes"	3.55	88.5	155	11.0714285714286	3.11574049940988	7.46618881202693	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	18439548	"N"	0	2008	"Yes"	5.79	94.8	253	18.0714285714286	3.12003392558066	7.47982423327741	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	18439552	"N"	0	2008	"Yes"	3.19	86.6	145	10.3571428571429	3.24365480064801	7.87242972824763	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	18471798	"N"	0	2008	"Yes"	2.14	76.8	79	5.64285714285714	2.64113388589527	5.9588935084342	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	18514160	"N"	0	2008	"Yes"	2.4	80	94	6.71428571428571	2.79317697748153	6.44176465132577	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	18760390	"N"	0	2008	"Yes"	0.97	49.1	38	2.71428571428571	2.8017397170001	6.46895891431053	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	18940312	"N"	0	2008	"Yes"	7.53	96.7	318	22.7142857142857	3.0153954747727	7.14750470593226	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	18976728	"N"	0	2008	"Yes"	7.77	96.9	333	23.7857142857143	3.06050095266778	7.29075444805888	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	19084217	"N"	0	2009	"Yes"	3.17	86.4	123	9.46153846153846	2.98065797332781	6.86832406755477	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	19110211	"N"	0	2009	"Yes"	1.96	74.2	86	6.61538461538462	3.37441022224167	8.07290766580729	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	19118814	"N"	0	2009	"Yes"	5.03	93.4	196	15.0769230769231	2.99882664326778	6.92390643406094	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	19185284	"N"	0	2009	"Yes"	4.51	92.1	148	11.3846153846154	2.52337486621109	5.46938417042354	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	19230858	"N"	0	2009	"Yes"	1.31	60.5	49	3.76923076923077	2.87001861969984	6.52985145928614	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	19249006	"N"	0	2009	"Yes"	3.62	88.8	146	11.2307692307692	3.10668111132729	7.25385940215472	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	19268274	"N"	0	2009	"Yes"	2.04	75.4	75	5.76923076923077	2.82727976533735	6.39910294136613	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	19268276	"N"	0	2009	"Yes"	2.81	83.8	101	7.76923076923077	2.76717331137199	6.21522272532798	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	19303062	"N"	0	2009	"Yes"	5.2	93.8	181	13.9230769230769	2.67920579220474	5.94610875566778	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	19426955	"N"	0	2009	"Yes"	5.55	94.4	233	17.9230769230769	3.23212593473488	7.63762553220044	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	19664746	"N"	0	2009	"Yes"	2.91	84.7	123	9.46153846153846	3.24654608070922	7.68174025503189	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	19836008	"N"	0	2009	"Yes"	9.28	97.7	412	31.6923076923077	3.41559522937046	8.198902588295	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	19853236	"Y"	13	2009	"Yes"	1.29	59.8	63	4.84615384615385	3.75539402763888	9.2384294995168	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	19896111	"N"	0	2009	"Yes"	4.47	92	180	13.8461538461538	3.09507624610306	7.21835730572836	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	20045101	"Y"	6	2010	"Yes"	1.43	63.6	69	5.75	4.01357482689468	10.0492013207873	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	20096396	"N"	0	2010	"Yes"	3.29	87.2	134	11.1666666666667	3.39156219556053	8.06570093604471	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	20152958	"N"	0	2010	"Yes"	0.65	35	27	2.25	3.45244779523789	8.25985553082568	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	20159113	"N"	0	2010	"Yes"	3.71	89.3	162	13.5	3.63450800475371	8.84041688509655	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	20303062	"N"	0	2010	"Yes"	2.09	76.1	64	5.33333333333333	2.55517238445284	5.39858546514406	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	20303064	"N"	0	2010	"Yes"	1.75	70.5	66	5.5	3.14798487015996	7.28897118119977	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	20602913	"N"	0	2010	"Yes"	2.38	79.8	93	7.75	3.25589268298799	7.63307221304227	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	20826269	"N"	0	2010	"Yes"	0.86	44.5	31	2.58333333333333	3.01470998851983	6.86397855935749	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	20887962	"N"	0	2010	"Yes"	3.12	86.1	119	9.91666666666667	3.17669680779779	7.38052903144663	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	21087763	"N"	0	2010	"Yes"	2.67	82.6	104	8.66666666666667	3.24983268157799	7.61374782231003	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	21353194	"N"	0	2011	"Yes"	5.9	95	198	18	3.04959697048001	7.01213614227811	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	21565293	"N"	0	2011	"Yes"	1.08	53	39	3.54545454545455	3.29508921151556	7.76717280322902	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	21640322	"N"	0	2011	"Yes"	2.89	84.5	80	7.27272727272727	2.51472490048631	5.36708202545376	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	21700265	"N"	0	2011	"Yes"	1.37	61.9	52	4.72727272727273	3.45866217829791	8.27025830255158	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	21835309	"N"	0	2011	"Yes"	1.13	54.8	40	3.63636363636364	3.22402544076872	7.54860886021826	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	21871595	"N"	0	2011	"Yes"	2.52	81.3	85	7.72727272727273	3.06181960473467	7.04972811225943	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	21981779	"N"	0	2011	"Yes"	5.17	93.7	184	16.7272727272727	3.23847826083123	7.59305999625129	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	22055160	"N"	0	2011	"Yes"	3.58	88.7	134	12.1818181818182	3.40306540405914	8.09926469964255	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	22341974	"N"	0	2012	"Yes"	4	90.5	120	12	2.99919664823425	6.90466632693718	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	22482804	"N"	0	2012	"Yes"	5.87	94.9	196	19.6	3.33713872733319	7.97299714608224	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	22541561	"N"	0	2012	"Yes"	1.66	68.8	50	5	3.00920515313948	6.93630605133115	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	22633400	"N"	0	2012	"Yes"	3.42	87.8	98	9.8	2.86865277432474	6.49198009348566	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	22703881	"N"	0	2012	"Yes"	2	74.7	68	6.8	3.4080982840052	8.1973204428664	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	22726844	"N"	0	2012	"Yes"	0.65	35	21	2.1	3.22739956097596	7.62608049752723	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	22939635	"N"	0	2012	"Yes"	2.53	81.4	85	8.5	3.35608888712722	8.0329039791989	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	23000144	"Y"	1	2012	"Yes"	5.08	93.5	175	17.5	3.4458594697484	8.31669426753034	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	23022100	"N"	0	2012	"Yes"	1.31	60.3	53	5.3	4.05784271582721	10.2513469876937	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	23103227	"N"	0	2012	"Yes"	1.74	70.3	61	6.1	3.51271651376665	8.52804835753322	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	23273568	"N"	0	2013	"Yes"	3.71	89.2	129	14.3333333333333	3.86848150718314	9.42460067858638	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	23643386	"N"	0	2013	"Yes"	1.34	61.1	45	5	3.74273991610962	9.03616171690152	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	23726366	"N"	0	2013	"Yes"	2.73	83.2	90	10	3.66541404595258	8.79728784502869	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	23830517	"N"	0	2013	"Yes"	3.66	89	96	10.6666666666667	2.91511104527916	6.47946351942255	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	23972371	"N"	0	2013	"Yes"	4.4	91.8	131	14.5555555555556	3.3056892239618	7.6860315363291	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	24144296	"N"	0	2013	"Yes"	4.17	91.1	102	11.3333333333333	2.71624377292531	5.86512584382349	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	24387989	"N"	0	2014	"Yes"	4.67	92.5	135	16.875	3.61684729435015	8.30179063183378	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	24507774	"N"	0	2014	"Yes"	7.84	96.9	224	28	3.57178252418481	8.17004278434361	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	24656865	"N"	0	2014	"Yes"	5.22	93.8	143	17.875	3.4269347513464	7.74657713223469	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	24954895	"N"	0	2014	"Yes"	2.69	82.9	74	9.25	3.43512001567803	7.77050693267247	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	24975945	"N"	0	2014	"Yes"	1.67	69	45	5.625	3.36079699472472	7.55322194500607	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	25279986	"N"	0	2014	"Yes"	2.16	77	67	8.375	3.88486582018557	9.08534869141667	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	25574825	"N"	0	2015	"Yes"	4.18	91.1	100	14.2857142857143	3.41550245250092	7.5079595538456	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	25772935	"N"	0	2015	"Yes"	5.88	94.9	144	20.5714285714286	3.49731218510737	7.73638710020395	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	25817017	"N"	0	2015	"Yes"	4.42	91.9	89	12.7142857142857	2.87364244764054	5.99498857305277	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	25865494	"N"	0	2015	"Yes"	1.37	61.9	36	5.14285714285714	3.76118501061629	8.47316767827535	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	26211971	"N"	0	2015	"Yes"	3.48	88.2	76	10.8571428571429	3.11891704202226	6.67983953141219	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	26626624	"N"	0	2015	"Yes"	7.26	96.5	170	24.2857142857143	3.3459564740318	7.31377462358538	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	26805783	"N"	0	2016	"Yes"	2.08	76	48	8	3.84083864494012	8.55383939864399	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	26942285	"N"	0	2016	"Yes"	2.12	76.5	47	7.83333333333333	3.69550829830507	8.15473658009854	5.042	"Q1"	310	"Cell Press"
"American Journal of Human Genetics"	"Am J Hum Genet"	27018472	"N"	0	2016	"Yes"	4.73	92.7	97	16.1666666666667	3.41871843239726	7.39462268656996	5.042	"Q1"	310	"Cell Press"
