PMID	Public_ss	ds_count	journal	year	is_research_article	relative_citation_ratio	nih_percentile	citation_count	citations_per_year	expected_citations_per_year	field_citation_rate
19124843	N	0	J Lipid Res	2009	Yes	1.69	69.4	70	5.38461538461539	3.18809083358258	7.53352057213977
19125160	N	0	Mol Psychiatry	2010	Yes	2.49	80.9	93	7.75	3.11450722281321	7.21140399210747
19132087	N	0	PLoS Genet	2009	Yes	4.81	92.9	181	13.9230769230769	2.89402178534795	6.63180710029879
19136949	N	0	Nat Genet	2009	Yes	5.35	94.1	215	16.5384615384615	3.09016121511887	7.23323580299767
19148276	N	0	PLoS Genet	2009	Yes	8.43	97.3	288	22.1538461538462	2.62661884084231	5.81186076824449
19151714	N	0	Nat Genet	2009	Yes	11.52	98.5	467	35.9230769230769	3.11804248354198	7.31872904174572
19151717	N	0	Nat Genet	2009	Yes	10.53	98.2	470	36.1538461538462	3.432326200366	8.28242740830882
19165155	N	0	Obesity (Silver Spring)	2009	Yes	3.64	89	134	10.3076923076923	2.82806878725507	6.42957328056947
19165232	N	0	J Hum Genet	2009	Yes	1.91	73.4	76	5.84615384615385	3.06117944387548	7.14436805671543
19165918	N	0	Nat Genet	2008	Yes	9.16	97.7	439	31.3571428571429	3.423840517087	8.47729096365015
19165924	N	0	Nat Genet	2008	Yes	4.21	91.2	164	11.7142857142857	2.77949836478625	6.42313135229968
19169254	N	0	Nat Genet	2009	Yes	22.7	99.6	964	74.1538461538462	3.26633966645969	7.7734575093479
19169255	N	0	Nat Genet	2009	Yes	7.72	96.8	326	25.0769230769231	3.25016918002611	7.72387342169598
19176441	N	0	JAMA	2009	Yes	3.41	87.8	160	12.3076923076923	3.61253671340926	8.83501275638946
19181680	N	0	Hum Mol Genet	2009	Yes	2.41	80.1	96	7.38461538461539	3.06737922545997	7.16337864831209
19182806	N	0	Nat Genet	2009	Yes	3.97	90.3	142	10.9230769230769	2.75440023230454	6.203680998302
19185284	N	0	Am J Hum Genet	2009	Yes	4.47	92	146	11.2307692307692	2.51347561081227	5.46492600792832
19187332	N	0	Clin Exp Allergy	2009	Yes	1.93	73.7	73	5.61538461538462	2.90618137461406	6.66909244372113
19188921	N	0	Mol Psychiatry	2009	Yes	0.92	47.2	34	2.61538461538462	2.84074319586716	6.46843723127001
19193627	N	0	Hum Mol Genet	2009	Yes	2.05	75.6	88	6.76923076923077	3.29805692919328	7.87071318201557
19196962	N	0	Proc Natl Acad Sci U S A	2009	Yes	3.31	87.2	142	10.9230769230769	3.30430995553682	7.8898870397459
19197348	N	0	PLoS Genet	2009	Yes	1.37	62	66	5.07692307692308	3.70709408190708	9.12495708595484
19197363	N	0	PLoS Genet	2009	Yes	8.86	97.5	356	27.3846153846154	3.09187020744133	7.23847614165176
19198609	N	0	Nat Genet	2009	Yes	19.14	99.4	823	63.3076923076923	3.30840813102455	7.90245340832307
19198610	N	0	Nat Genet	2009	Yes	12.33	98.7	554	42.6153846153846	3.45595692932643	8.35488707987561
19198611	N	0	Nat Genet	2009	Yes	7.61	96.8	334	25.6923076923077	3.37736368155925	8.11389405210596
19198612	N	0	Nat Genet	2009	Yes	7.99	97	363	27.9230769230769	3.49345243507645	8.46986076674015
19198613	N	0	Nat Genet	2009	Yes	6.89	96.1	291	22.3846153846154	3.24954090166545	7.72194691135676
19207018	N	0	Pharmacogenomics	2009	Yes	1.25	58.7	46	3.53846153846154	2.82406326246883	6.41729100984692
19219042	N	0	Nat Genet	2009	Yes	9.12	97.7	422	32.4615384615385	3.55847478732946	8.66924091691003
19221038	N	0	Blood	2009	Yes	2.3	78.8	98	7.53846153846154	3.28348259298851	7.82602342164168
19230858	N	0	Am J Hum Genet	2009	Yes	1.26	58.8	47	3.61538461538462	2.87505788835946	6.57365748715257
19242412	N	0	Nature	2009	Yes	2.1	76.2	89	6.84615384615385	3.26495437702497	7.76920975137003
19247474	N	0	PLoS One	2009	Yes	5.05	93.5	188	14.4615384615385	2.86110947273628	6.53088700738338
19249006	N	0	Am J Hum Genet	2009	Yes	3.63	88.9	146	11.2307692307692	3.09679489561615	7.25357687292051
19252134	N	0	Diabetes	2009	Yes	5.01	93.4	202	15.5384615384615	3.10378069344311	7.27499765164561
19259986	N	0	Am J Med Genet B Neuropsychiatr Genet	2009	Yes	1.5	65.2	60	4.61538461538462	3.08525475136617	7.21819095386625
19260139	N	0	Croat Med J	2009	Yes	0.56	30.2	26	2	3.57970721505855	8.73434659953167
19260141	N	0	Croat Med J	2009	Yes	0.9	46.4	40	3.07692307692308	3.41185317287291	8.21965029929067
19268274	N	0	Am J Hum Genet	2009	Yes	2.05	75.5	75	5.76923076923077	2.81802834758289	6.39878595436171
19268276	N	0	Am J Hum Genet	2009	Yes	2.82	83.9	101	7.76923076923077	2.75814542856592	6.21516501521519
19270707	N	0	Nat Genet	2009	Yes	7.74	96.9	322	24.7692307692308	3.19865905606792	7.56592625592613
19278955	N	0	Blood	2009	Yes	5.57	94.5	217	16.6923076923077	2.99494876521713	6.94128277605116
19282985	N	0	PLoS Genet	2009	Yes	1.23	58	51	3.92307692307692	3.18695669145497	7.53004291530513
19287384	N	0	Nat Genet	2009	Yes	5.01	93.4	259	19.9230769230769	3.97856616484396	9.95738074931709
19287509	N	0	Mol Med	2009	Yes	0.54	29.4	23	1.76923076923077	3.25596188950704	7.74163579488274
19300482	N	0	PLoS Genet	2009	Yes	12.44	98.7	488	37.5384615384615	3.01793186592121	7.01175660406521
19300499	N	0	PLoS Genet	2009	Yes	11.95	98.6	455	35	2.92855649583071	6.73770200449011
19300500	N	0	PLoS Genet	2009	Yes	5.71	94.7	235	18.0769230769231	3.16330662140514	7.45752393752785
19303062	N	0	Am J Hum Genet	2009	Yes	5.21	93.8	181	13.9230769230769	2.67026292482443	5.94568804020357
19304780	N	0	Hum Mol Genet	2009	Yes	3.22	86.7	134	10.3076923076923	3.20081025863806	7.57252255822247
19305408	N	0	Nat Genet	2009	Yes	7.25	96.5	317	24.3846153846154	3.36420461976088	8.07354399360231
19305409	N	0	Nat Genet	2009	Yes	6.51	95.7	286	22	3.38032218554905	8.12296580896073
19330027	N	0	Nat Genet	2009	Yes	8.62	97.4	379	29.1538461538462	3.38235179036976	8.12918925212939
19330030	N	0	Nat Genet	2009	Yes	9.77	97.9	434	33.3846153846154	3.41818762653935	8.23907384026537
19340012	N	0	J Invest Dermatol	2009	Yes	2.39	79.9	99	7.61538461538462	3.18497775766857	7.52397484637442
19343178	N	0	PLoS Genet	2009	Yes	4.46	92	196	15.0769230769231	3.37923900167375	8.11964440706991
19349983	N	0	Nat Genet	2009	Yes	9.57	97.9	398	30.6153846153846	3.20057140779539	7.57179016212745
19349984	N	0	Nat Genet	2009	Yes	4.8	92.9	206	15.8461538461538	3.29822266532872	7.87122138410957
19359265	N	0	J Med Genet	2009	Yes	1.34	61.3	59	4.53846153846154	3.37642469958107	8.11101482117492
19359809	N	0	Circ J	2009	Yes	1.11	54.1	41	3.15384615384615	2.84708979334138	6.48789800919685
19367585	N	0	Am J Med Genet B Neuropsychiatr Genet	2010	Yes	0.55	29.5	20	1.66666666666667	3.0559008605388	7.02413957872008
19369658	N	0	N Engl J Med	2009	Yes	8.72	97.5	342	26.3076923076923	3.01835338395905	7.01304911851252
19389651	N	0	Heart Rhythm	2009	Yes	1.11	54.2	52	4	3.60111814574975	8.7999996315825
19396169	N	0	Nat Genet	2009	Yes	17.89	99.4	707	54.3846153846154	3.04056735091721	7.08116452674554
19401414	N	0	Diabetes	2009	Yes	4.33	91.6	181	13.9230769230769	3.21438723287625	7.61415407521112
19403135	N	0	Atherosclerosis	2009	Yes	1.69	69.4	73	5.61538461538462	3.32276658640381	7.94648120631143
19404256	N	0	Nature	2009	Yes	16.42	99.2	673	51.7692307692308	3.15252716785602	7.42447054907137
19412175	N	0	Nat Genet	2009	Yes	4.57	92.3	220	16.9230769230769	3.69952406747209	9.10174490487343
19412176	N	0	Nat Genet	2009	Yes	8.08	97.1	310	23.8461538461538	2.9522366028056	6.81031308546608
19414484	N	0	Hum Mol Genet	2009	Yes	4.41	91.8	165	12.6923076923077	2.87938341195801	6.58692098062456
19416921	N	0	Proc Natl Acad Sci U S A	2009	Yes	5.26	93.9	213	16.3846153846154	3.11669283162705	7.31459056025201
19419973	N	0	Hum Mol Genet	2009	Yes	2.89	84.5	105	8.07692307692308	2.79152217080581	6.31750920378093
19421330	N	0	PLoS One	2009	Yes	1.33	61	52	4	3.00079799315574	6.95921845362
19426955	N	0	Am J Hum Genet	2009	Yes	5.56	94.4	233	17.9230769230769	3.22197791335672	7.63742962525887
19430479	N	0	Nat Genet	2009	Yes	25.18	99.7	970	74.6153846153846	2.96310827198672	6.84364923770945
19430480	Y	1	Nat Genet	2009	Yes	28.5	99.8	1211	93.1538461538462	3.26870613621855	7.78071389241536
19430482	N	0	Nat Genet	2009	Yes	10.66	98.3	432	33.2307692307692	3.1178569196273	7.31816004108836
19430483	N	0	Nat Genet	2009	Yes	22.51	99.6	880	67.6923076923077	3.00745644652235	6.97963548539652
19430760	N	0	Diabetologia	2009	Yes	0.62	33.4	27	2.07692307692308	3.3489261046613	8.02669498661663
19442274	N	0	Arthritis Res Ther	2009	Yes	2.74	83.3	99	7.61538461538462	2.7826620287292	6.29034106241799
19448189	N	0	Am J Psychiatry	2009	Yes	2.83	84.1	101	7.76923076923077	2.74173204796181	6.16483613328072
19448619	N	0	Nat Genet	2009	Yes	2.98	85.2	115	8.84615384615385	2.96745896720201	6.85698991572725
19448620	N	0	Nat Genet	2009	Yes	4.48	92	190	14.6153846153846	3.26221336805022	7.76080490654258
19448621	N	0	Nat Genet	2009	Yes	6.53	95.8	266	20.4615384615385	3.13401493972312	7.367705902804
19448622	N	0	Nat Genet	2009	Yes	3.31	87.3	152	11.6923076923077	3.53202792779798	8.58814605272563
19448623	N	0	Nat Genet	2009	Yes	5.31	94	230	17.6923076923077	3.32991957449049	7.96841464595901
19451621	N	0	Proc Natl Acad Sci U S A	2009	Yes	3.11	86.1	136	10.4615384615385	3.36272295836509	8.06900072715074
19454037	N	0	BMC Med Genet	2009	Yes	0.8	42.1	36	2.76923076923077	3.45877567056194	8.3635302776584
19456320	N	0	Ann Hum Genet	2009	Yes	3.65	89	159	12.2307692307692	3.34953267005832	8.02855491779039
19458352	N	0	N Engl J Med	2009	Yes	10.83	98.3	445	34.2307692307692	3.1615606985178	7.45217035748345
19461586	N	0	Obesity (Silver Spring)	2009	Yes	0.88	45.4	36	2.76923076923077	3.15365039935464	7.42791475029006
19465909	N	0	Nat Genet	2009	Yes	6.09	95.2	266	20.4615384615385	3.36041738169964	8.06193106255298
19478329	N	0	J Androl	2009	Yes	2.58	81.9	98	7.53846153846154	2.91915647548416	6.70887841685669
19478819	N	0	J Hum Genet	2009	Yes	1.32	60.7	61	4.69230769230769	3.5474575362138	8.63545836205332
19483681	N	0	Nat Genet	2009	Yes	5.68	94.6	242	18.6153846153846	3.27831121726895	7.81016626434384
19483682	N	0	Nat Genet	2009	Yes	6.14	95.3	257	19.7692307692308	3.21839720862161	7.62644999405417
19483685	N	0	Nat Genet	2009	Yes	18.13	99.4	661	50.8461538461539	2.80468842937635	6.35788132998076
19488044	N	0	Mol Psychiatry	2009	Yes	6.7	95.9	263	20.2307692307692	3.01963285282447	7.01697239544244
19497516	N	0	J Vasc Surg	2009	Yes	1.05	52.1	45	3.46153846153846	3.29423777191114	7.8590023760227
19503088	N	0	Nat Genet	2009	Yes	6.19	95.4	268	20.6153846153846	3.32958079965108	7.967375849668
19503597	N	0	PLoS Genet	2009	Yes	12.77	98.8	458	35.2307692307692	2.75967669500421	6.21986038721939
19508968	N	0	J Med Genet	2009	Yes	1.12	54.5	41	3.15384615384615	2.81331297207306	6.38432704531455
19508998	N	0	Hum Reprod	2009	Yes	1.96	74.2	72	5.53846153846154	2.82056293616738	6.40655784564346
19525478	N	0	Blood	2009	Yes	0.45	24.1	20	1.53846153846154	3.4401579551504	8.30644217232307
19525953	N	0	Nat Genet	2009	Yes	13.44	98.9	580	44.6153846153846	3.31947903119531	7.93640046901955
19525955	N	0	Nat Genet	2009	Yes	9.69	97.9	403	31	3.20046782404999	7.57147253992528
19553259	N	0	Hum Mol Genet	2009	Yes	1.67	68.9	73	5.61538461538462	3.36866385365618	8.08721748729918
19557161	N	0	PLoS Genet	2009	Yes	8.98	97.6	358	27.5384615384615	3.0661945161853	7.15974593579235
19557197	N	0	PLoS Genet	2009	Yes	4.54	92.2	183	14.0769230769231	3.0992107044377	7.26098454595807
19561606	N	0	Nat Genet	2009	Yes	5.25	93.9	180	13.8461538461538	2.63655524887611	5.84232909886132
19567438	N	0	JAMA	2009	Yes	10.67	98.3	442	34	3.18753215994019	7.53180749300844
19570815	N	0	Hum Mol Genet	2009	Yes	1.61	67.7	66	5.07692307692308	3.15265021936626	7.42484786591305
19571808	N	0	Nature	2009	Yes	31.69	99.8	1213	93.3076923076923	2.94424573785661	6.78581043678741
19571809	N	0	Nature	2009	Yes	20.52	99.5	822	63.2307692307692	3.08098930749247	7.20511168480553
19571811	N	0	Nature	2009	Yes	84.58	100	3115	239.615384615385	2.832889563608	6.44435538364447
19578179	N	0	Hum Mol Genet	2009	Yes	3.15	86.3	123	9.46153846153846	3.00242071231734	6.9641942500794
19578364	N	0	Nat Genet	2009	Yes	7.4	96.6	333	25.6153846153846	3.46327016533151	8.37731189291906
19578365	N	0	Nat Genet	2009	Yes	3.7	89.2	166	12.7692307692308	3.45371172122294	8.34800252535972
19578366	N	0	Nat Genet	2009	Yes	8.11	97.1	370	28.4615384615385	3.51058424987085	8.52239260676186
19578367	N	0	Nat Genet	2009	Yes	13.01	98.8	594	45.6923076923077	3.51316398226254	8.53030292396558
19581569	N	0	Arch Gen Psychiatry	2009	Yes	8.03	97.1	286	22	2.73864822996042	6.15538012200294
19584346	N	0	JAMA	2009	Yes	3.7	89.2	161	12.3846153846154	3.35022139453312	8.03066677601227
19584900	N	0	Eur J Hum Genet	2010	Yes	1.93	73.7	69	5.75	2.98191574203674	6.78773555570952
19587794	N	0	PLoS One	2009	Yes	0.94	47.8	44	3.38461538461538	3.61041368603241	8.82850284860325
19597491	N	0	Nat Genet	2009	Yes	8.05	97.1	329	25.3076923076923	3.14533315944387	7.40241132746777
19597492	N	0	Nat Genet	2009	Yes	7.11	96.4	281	21.6153846153846	3.04126827559288	7.08331379483953
19609347	N	0	PLoS Genet	2009	Yes	7.33	96.5	287	22.0769230769231	3.01346971955605	6.99807417976742
19620980	N	0	Nat Genet	2009	Yes	2.52	81.3	117	9	3.56788892129427	8.6981077815894
19625618	N	0	Proc Natl Acad Sci U S A	2009	Yes	2.3	78.9	76	5.84615384615385	2.53983098561939	5.54574034953163
19648918	N	0	Nat Genet	2009	Yes	10.09	98.1	434	33.3846153846154	3.30926377044316	7.90507708325734
19648919	N	0	Nat Genet	2009	Yes	4.94	93.2	224	17.2307692307692	3.49068590104305	8.46137765359648
19648920	N	0	Nat Genet	2009	Yes	4.42	91.9	192	14.7692307692308	3.34255286005082	8.00715249971057
19651812	N	0	Diabetes	2009	Yes	2.07	75.9	75	5.76923076923077	2.7815953867033	6.28707038333715
19654303	N	0	Cancer Res	2009	Yes	3.65	89	169	13	3.56634160595949	8.69336319833273
19656524	N	0	J Pediatr	2009	Yes	4.9	93.1	206	15.8461538461538	3.23393975140228	7.6741085976921
19664746	N	0	Am J Hum Genet	2009	Yes	2.86	84.3	121	9.30769230769231	3.25090626842997	7.72613357980406
19667218	N	0	Arch Neurol	2009	Yes	2.16	77.1	90	6.92307692307692	3.19867220755063	7.56596658274464
19668339	N	0	PLoS One	2009	Yes	6.16	95.3	246	18.9230769230769	3.0712194033999	7.17515391063054
19680635	N	0	Psychopharmacology (Berl)	2009	Yes	1.49	65	50	3.84615384615385	2.58562468061045	5.68615904353127
19684573	N	0	Nature	2009	Yes	73.31	100	2811	216.230769230769	2.94964849947624	6.80237710018435
19684603	N	0	Nat Genet	2009	Yes	7.3	96.5	339	26.0769230769231	3.57415319660229	8.71731613238481
19684604	N	0	Nat Genet	2009	Yes	7.12	96.4	337	25.9230769230769	3.63996944573089	8.91913063432434
19698717	N	0	Gastroenterology	2009	Yes	5.3	94	224	17.2307692307692	3.25059522761825	7.72517982526272
19706858	N	0	JAMA	2009	Yes	28.95	99.8	1061	81.6153846153846	2.81945632879164	6.40316461951262
19714205	N	0	PLoS Genet	2009	Yes	2.71	83	116	8.92307692307692	3.29524831624585	7.86210104093138
19714249	N	0	PLoS One	2009	Yes	1.95	74	75	5.76923076923077	2.96149523718539	6.83870313671841
19721433	N	0	Mol Psychiatry	2011	Yes	3.29	87.1	106	9.63636363636364	2.93259442963703	6.69940904351022
19723657	N	0	Cancer Res	2009	Yes	0.67	35.9	33	2.53846153846154	3.79892619013936	9.4065448614712
19724244	N	0	Pharmacogenet Genomics	2009	Yes	1.96	74.2	68	5.23076923076923	2.66538909011855	5.93074324257795
19727025	N	0	Med Sci Sports Exerc	2009	Yes	1.95	74	74	5.69230769230769	2.92641431470986	6.73113336495667
19729412	N	0	Hum Mol Genet	2009	Yes	1.25	58.6	56	4.30769230769231	3.45054636270054	8.33829648373451
19729612	N	0	Arterioscler Thromb Vasc Biol	2009	Yes	3.67	89.1	141	10.8461538461538	2.95378555170041	6.81506267776092
19734545	N	0	Hum Mol Genet	2009	Yes	2.3	78.9	103	7.92307692307692	3.44251776931278	8.31367814711888
19734900	N	0	Nat Genet	2009	Yes	7.11	96.4	302	23.2307692307692	3.26560825491794	7.77121475838646
19734901	N	0	Nat Genet	2009	Yes	6.14	95.3	250	19.2307692307692	3.13330364343904	7.36552483191035
19734902	N	0	Nat Genet	2009	Yes	51.64	100	1947	149.769230769231	2.90036042121656	6.65124346529584
19734903	N	0	Nat Genet	2009	Yes	46.27	99.9	1724	132.615384615385	2.86601172553589	6.5459189443326
19736353	N	0	Arch Gen Psychiatry	2009	Yes	6.18	95.3	218	16.7692307692308	2.71510122828382	6.0831771861254
19740415	N	0	BMC Med Genet	2009	Yes	0.37	19.9	14	1.07692307692308	2.8899863886161	6.61943323225938
19744961	N	0	Hum Mol Genet	2009	Yes	3.36	87.5	118	9.07692307692308	2.70416463883389	6.04964196675361
19749757	N	0	Nat Genet	2009	Yes	46.7	99.9	1821	140.076923076923	2.99962313374569	6.95561594406001
19749758	N	0	Nat Genet	2009	Yes	39.09	99.9	1553	119.461538461538	3.05618981782697	7.12906820433586
19754311	N	0	J Infect Dis	2009	Yes	1.58	67	76	5.84615384615385	3.70961352062213	9.13268252269997
19767753	N	0	Nat Genet	2009	Yes	7.2	96.4	336	25.8461538461539	3.58974792697692	8.76513476053677
19767754	N	0	Nat Genet	2009	Yes	5.71	94.7	269	20.6923076923077	3.62091382763587	8.86069977377071
19772629	N	0	BMC Med Genet	2009	Yes	1.75	70.6	76	5.84615384615385	3.33211165623719	7.97513629740192
19779542	N	0	PLoS Genet	2009	Yes	3.11	86	104	8	2.57305417041617	5.64761367992313
19786962	N	0	Mol Psychiatry	2011	Yes	2.29	78.8	68	6.18181818181818	2.69489363863364	5.9635375668212
19798445	N	0	PLoS Genet	2009	Yes	3.36	87.5	139	10.6923076923077	3.18473270619014	7.52322343706863
19801982	N	0	Nat Genet	2009	Yes	12.89	98.8	503	38.6923076923077	3.00065567657985	6.95878206368194
19802338	N	0	Circ Cardiovasc Genet	2008	Yes	2.4	80	102	7.28571428571429	3.03584635758004	7.24036749208585
19812673	N	0	Nature	2009	Yes	10.19	98.1	420	32.3076923076923	3.17158793657836	7.48291720316081
19820697	N	0	Nat Genet	2009	Yes	8.97	97.6	396	30.4615384615385	3.39596233159795	8.17092369666946
19820698	N	0	Nat Genet	2009	Yes	4.27	91.4	170	13.0769230769231	3.0596043277263	7.13953822691878
19820699	N	0	Nat Genet	2009	Yes	4.63	92.4	178	13.6923076923077	2.95930274181964	6.83198021698201
19836008	N	0	Am J Hum Genet	2009	Yes	9.31	97.7	412	31.6923076923077	3.40491147057733	8.19836473212537
19838193	N	0	Nat Genet	2009	Yes	15.59	99.2	703	54.0769230769231	3.46913552492407	8.39529703550227
19838195	N	0	Nat Genet	2009	Yes	13.55	98.9	610	46.9230769230769	3.46250021369047	8.37495096519968
19846067	N	0	Biol Psychiatry	2010	Yes	6.34	95.5	214	17.8333333333333	2.81435547325128	6.2523316469287
19850125	N	0	Neurobiol Dis	2010	Yes	1.17	56	38	3.16666666666667	2.71422684449212	5.93239148684725
19851299	N	0	Obesity (Silver Spring)	2010	Yes	0.81	42.6	35	2.91666666666667	3.59352496425323	8.74200532738409
19853236	Y	13	Am J Hum Genet	2009	Yes	1.27	59.3	62	4.76923076923077	3.74930733612136	9.25439695813375
19862010	N	0	Nat Genet	2009	Yes	6.08	95.2	272	20.9230769230769	3.44407145630073	8.31844226798256
19874204	N	0	J Bone Miner Res	2010	Yes	0.65	34.8	24	2	3.08884861410149	7.12941725684074
19875103	N	0	Biol Psychiatry	2010	Yes	2.69	82.9	91	7.58333333333333	2.81987105226751	6.2699555298807
19875614	N	0	Diabetes	2010	Yes	2.03	75.3	81	6.75	3.31730854826259	7.85941335099997
19880490	N	0	Blood	2010	Yes	3.24	86.9	111	9.25	2.85422137004037	6.37971480955219
19890347	N	0	J Invest Dermatol	2010	Yes	1.56	66.6	55	4.58333333333333	2.93974249440695	6.65297973447196
19893584	N	0	J Hum Genet	2010	Yes	1.84	72.1	76	6.33333333333333	3.44658069174077	8.27247553702038
19896111	N	0	Am J Hum Genet	2009	Yes	4.47	92	179	13.7692307692308	3.07795017247768	7.1957926864205
19897590	N	0	Hum Mol Genet	2010	Yes	3.91	90.1	133	11.0833333333333	2.83452911224224	6.3167923048662
19901119	N	0	J Clin Oncol	2009	Yes	6.68	95.9	239	18.3846153846154	2.75221741912313	6.19698776736181
19902172	N	0	Diabetologia	2010	Yes	0.42	22.4	17	1.41666666666667	3.39690159990976	8.11373635532894
19910028	N	0	J Allergy Clin Immunol	2010	Yes	3.44	88	136	11.3333333333333	3.29039956095539	7.77343129158914
19915572	N	0	Nat Genet	2009	Yes	8.57	97.4	380	29.2307692307692	3.41153415470533	8.218672083524
19915573	N	0	Nat Genet	2009	Yes	4.13	90.9	184	14.1538461538462	3.42916997466237	8.27274937094235
19915574	N	0	Nat Genet	2009	Yes	8.04	97.1	357	27.4615384615385	3.41452718656982	8.22784971432215
19915575	N	0	Nat Genet	2009	Yes	33.92	99.9	1330	102.307692307692	3.01598367766422	7.00578281114972
19915576	N	0	Nat Genet	2009	Yes	24.02	99.7	947	72.8461538461538	3.03269616900506	7.05702886604916
19929986	N	0	Diabet Med	2009	Yes	1.17	56.1	49	3.76923076923077	3.22996048554537	7.66190684557724
19936222	N	0	PLoS Genet	2009	Yes	5.85	94.9	249	19.1538461538462	3.27579042452316	7.80243667569029
19944697	N	0	Gastroenterology	2010	Yes	6.38	95.6	233	19.4166666666667	3.042006272453	6.97974231899999
19950302	N	0	Arthritis Rheum	2009	Yes	2.21	77.8	85	6.53846153846154	2.95398005752573	6.81565909728923
19954339	N	0	J Altern Complement Med	2009	Yes	0.46	24.9	14	1.07692307692308	2.33542215439355	4.9189549126211
19961619	N	0	BMC Med Genet	2009	Yes	0.96	48.8	39	3	3.12024350776641	7.32547811379847
19966805	N	0	Nat Genet	2010	Yes	5.17	93.7	223	18.5833333333333	3.5913365444917	8.73501268824073
20009918	N	0	AIDS	2010	Yes	0.91	46.7	38	3.16666666666667	3.48276682387272	8.38810077877688
20010834	N	0	Nat Genet	2010	Yes	11.76	98.5	414	34.5	2.9327626635754	6.63067714008649
20010835	N	0	Nat Genet	2010	Yes	12.36	98.7	442	36.8333333333333	2.97950555242875	6.78003429725264
20011104	N	0	PLoS Genet	2009	Yes	3.08	85.9	125	9.61538461538461	3.12051089003405	7.32629799672838
20012890	N	0	Behav Genet	2010	Yes	1.24	58.2	42	3.5	2.83078064333162	6.30481485387953
20014019	N	0	Inflamm Bowel Dis	2010	Yes	2.93	84.8	98	8.16666666666667	2.79116859867084	6.17824282281332
20018283	N	0	Atherosclerosis	2010	Yes	3.68	89.2	126	10.5	2.85198407499892	6.37256599964057
20018918	N	0	Blood	2010	Yes	2.84	84.1	112	9.33333333333333	3.2914940984256	7.77692865790458
20018961	N	0	N Engl J Med	2009	Yes	11.31	98.4	480	36.9230769230769	3.26442850033161	7.76759723858849
